,headTimestamp,stock_code
2308,20180221  16:14:28,BABA  180518P00200000
2309,20180221  16:28:25,BABA  180518P00210000
2310,20180227  14:59:28,BABA  180518P00220000
2311,20180223  20:59:15,BABA  180518P00230000
2312,20180223  16:59:03,BABA  180518P00240000
2313,20171122  16:00:00,BABA  181019C00110000
2314,20180305  18:44:23,BABA  181019C00115000
2315,20171122  16:00:00,BABA  181019C00120000
2316,20171122  16:00:00,BABA  181019C00125000
2317,20180309  16:13:19,BABA  181019C00130000
2318,20180228  15:54:53,BABA  181019C00135000
2319,20180308  15:47:32,BABA  181019C00140000
2320,20180223  14:31:07,BABA  181019P00110000
2321,20180227  19:47:23,BABA  181019P00115000
2322,20180221  16:54:13,BABA  181019P00120000
2323,20180226  20:17:06,BABA  181019P00125000
2324,20180227  16:27:55,BABA  181019P00130000
2325,20180221  20:07:26,BABA  181019P00135000
2326,20180221  14:58:21,BABA  181019P00140000
2327,20171122  16:00:00,BABA  180406C00157500
2328,20171122  16:00:00,BABA  180406C00160000
2329,20180228  15:55:59,BABA  180406C00162500
2330,20180228  20:02:26,BABA  180406C00165000
2331,20171122  16:00:00,BABA  180406C00167500
2332,20180226  17:46:19,BABA  180406C00170000
2333,20180301  14:57:25,BABA  180406C00172500
2334,20180227  14:56:16,BABA  180406C00175000
2335,20180223  14:49:33,BABA  180406C00177500
2336,20180222  14:54:57,BABA  180406C00180000
2337,20180223  19:34:58,BABA  180406C00182500
2338,20180222  15:57:39,BABA  180406C00185000
2339,20180222  15:13:14,BABA  180406C00187500
2340,20180222  14:33:32,BABA  180406C00190000
2341,20180222  16:46:49,BABA  180406C00192500
2342,20180222  15:13:14,BABA  180406C00195000
2343,20180223  14:34:20,BABA  180406C00197500
2344,20180222  15:11:09,BABA  180406C00200000
2345,20180222  16:13:00,BABA  180406C00202500
2346,20180222  16:21:42,BABA  180406C00205000
2347,20180222  14:52:14,BABA  180406C00207500
2348,20180222  15:52:34,BABA  180406C00210000
2349,20180223  14:30:30,BABA  180406C00212500
2350,20180222  15:32:47,BABA  180406C00215000
2351,20180223  20:25:23,BABA  180406C00217500
2352,20180222  15:06:26,BABA  180406C00220000
2353,20180222  15:09:17,BABA  180406C00222500
2354,20180222  15:02:24,BABA  180406C00225000
2355,20180222  15:02:25,BABA  180406C00227500
2356,20180226  15:46:30,BABA  180406P00157500
2357,20180222  15:14:37,BABA  180406P00160000
2358,20180222  16:32:14,BABA  180406P00162500
2359,20180223  14:41:05,BABA  180406P00165000
2360,20180223  16:25:42,BABA  180406P00167500
2361,20180222  16:51:12,BABA  180406P00170000
2362,20180222  19:17:24,BABA  180406P00172500
2363,20180222  16:33:04,BABA  180406P00175000
2364,20180222  16:33:04,BABA  180406P00177500
2365,20180222  14:49:57,BABA  180406P00180000
2366,20180222  14:49:57,BABA  180406P00182500
2367,20180222  14:44:34,BABA  180406P00185000
2368,20180222  17:48:30,BABA  180406P00187500
2369,20180222  16:13:32,BABA  180406P00190000
2370,20180222  16:41:13,BABA  180406P00192500
2371,20180223  18:06:44,BABA  180406P00195000
2372,20180308  14:40:09,BABA  180406P00197500
2373,20180223  15:35:29,BABA  180406P00200000
2374,20180223  15:35:29,BABA  180406P00202500
2375,20180226  17:08:19,BABA  180406P00205000
2376,20171122  16:00:00,BABA  180406P00207500
2377,20171122  16:00:00,BABA  180406P00210000
2378,20180227  14:38:58,BABA  180406P00212500
2379,20180306  15:37:09,BABA  180406P00215000
2380,20180226  16:05:30,BABA  180406P00217500
2381,20171122  16:00:00,BABA  180406P00220000
2382,20171122  16:00:00,BABA  180406P00222500
2383,20171122  16:00:00,BABA  180406P00225000
2384,20171122  16:00:00,BABA  180406P00227500
2385,20180302  16:48:03,BABA  180420C00100000
2386,20180302  20:26:42,BABA  180420C00050000
2387,20180302  17:51:44,BABA  180420C00060000
2388,20171122  16:00:00,BABA  180420C00070000
2389,20180227  20:48:12,BABA  180420C00080000
2390,20171122  16:00:00,BABA  180420C00090000
2391,20180226  15:58:31,BABA  180420P00100000
2392,20171122  16:00:00,BABA  180420P00050000
2393,20171122  16:00:00,BABA  180420P00060000
2394,20171122  16:00:00,BABA  180420P00070000
2395,20171122  16:00:00,BABA  180420P00080000
2396,20180301  19:15:27,BABA  180420P00090000
2397,20180306  14:44:48,BABA  180518C00100000
2398,20180302  19:46:51,BABA  180518C00110000
2399,20171122  16:00:00,BABA  180518C00050000
2400,20171122  16:00:00,BABA  180518C00060000
2401,20171122  16:00:00,BABA  180518C00070000
2402,20171122  16:00:00,BABA  180518C00080000
2403,20180301  16:14:15,BABA  180518C00090000
2404,20180312  19:30:14,BABA  180518P00100000
2405,20180302  15:36:02,BABA  180518P00110000
2406,20171122  16:00:00,BABA  180518P00050000
2407,20171122  16:00:00,BABA  180518P00060000
2408,20171122  16:00:00,BABA  180518P00070000
2409,20180313  16:15:43,BABA  180518P00080000
2410,20180307  14:34:22,BABA  180518P00090000
2411,20171122  16:00:00,BABA  180615C00050000
2412,20171122  16:00:00,BABA  180615C00060000
2413,20171122  16:00:00,BABA  180615C00070000
2414,20171122  16:00:00,BABA  180615P00050000
2415,20171122  16:00:00,BABA  180615P00060000
2416,20171122  16:00:00,BABA  180615P00070000
2417,20171122  16:00:00,BABA  180720C00050000
2418,20171122  16:00:00,BABA  180720C00060000
2419,20171122  16:00:00,BABA  180720C00070000
2420,20171122  16:00:00,BABA  180720C00080000
2421,20171122  16:00:00,BABA  180720P00050000
2422,20171122  16:00:00,BABA  180720P00060000
2423,20180227  20:50:45,BABA  180720P00070000
2424,20171122  16:00:00,BABA  180720P00080000
2425,20171122  16:00:00,BABA  181019C00100000
2426,20180228  15:26:28,BABA  181019C00050000
2427,20171122  16:00:00,BABA  181019C00060000
2428,20171122  16:00:00,BABA  181019C00070000
2429,20171122  16:00:00,BABA  181019C00080000
2430,20171122  16:00:00,BABA  181019C00090000
2431,20180309  16:53:09,BABA  181019P00100000
2432,20180313  19:06:18,BABA  181019P00050000
2433,20180302  20:35:13,BABA  181019P00060000
2434,20171122  16:00:00,BABA  181019P00070000
2435,20180301  17:31:51,BABA  181019P00080000
2436,20171122  16:00:00,BABA  181019P00090000
2437,20180308  14:32:32,BABA  180406C00150000
2438,20171122  16:00:00,BABA  180406C00152500
2439,20180313  14:32:18,BABA  180406C00155000
2440,20180301  14:36:42,BABA  180406P00150000
2441,20180301  19:17:53,BABA  180406P00152500
2442,20180301  19:00:49,BABA  180406P00155000
2443,20171122  16:00:00,BABA  180413C00150000
2444,20171122  16:00:00,BABA  180413C00152500
2445,20171122  16:00:00,BABA  180413C00155000
2446,20171122  16:00:00,BABA  180413C00157500
2447,20180313  15:06:19,BABA  180413C00160000
2448,20180307  20:00:15,BABA  180413C00162500
2449,20180302  14:56:00,BABA  180413C00165000
2450,20171122  16:00:00,BABA  180413C00167500
2451,20180302  17:26:36,BABA  180413C00170000
2452,20180302  20:59:43,BABA  180413C00172500
2453,20180302  15:43:09,BABA  180413C00175000
2454,20180305  14:51:12,BABA  180413C00177500
2455,20180302  14:50:08,BABA  180413C00180000
2456,20180301  18:44:22,BABA  180413C00182500
2457,20180301  14:46:58,BABA  180413C00185000
2458,20180301  19:59:39,BABA  180413C00187500
2459,20180302  15:55:34,BABA  180413C00190000
2460,20180301  19:26:38,BABA  180413C00192500
2461,20180301  19:41:50,BABA  180413C00195000
2462,20180301  19:26:38,BABA  180413C00197500
2463,20180301  14:43:58,BABA  180413C00200000
2464,20180301  19:19:50,BABA  180413C00202500
2465,20180301  14:43:58,BABA  180413C00205000
2466,20180302  16:03:26,BABA  180413C00207500
2467,20180301  15:03:23,BABA  180413C00210000
2468,20180308  18:26:43,BABA  180413C00212500
2469,20180306  20:01:20,BABA  180413C00215000
2470,20180302  15:00:11,BABA  180413C00217500
2471,20180307  14:39:55,BABA  180413C00220000
2472,20180302  15:06:27,BABA  180413P00150000
2473,20180302  15:00:23,BABA  180413P00152500
2474,20180302  15:36:31,BABA  180413P00155000
2475,20180301  19:19:50,BABA  180413P00157500
2476,20180301  20:28:15,BABA  180413P00160000
2477,20180301  14:43:58,BABA  180413P00162500
2478,20180301  20:28:15,BABA  180413P00165000
2479,20180301  14:43:58,BABA  180413P00167500
2480,20180301  19:58:36,BABA  180413P00170000
2481,20180301  18:04:42,BABA  180413P00172500
2482,20180301  15:30:17,BABA  180413P00175000
2483,20180301  19:05:27,BABA  180413P00177500
2484,20180301  14:51:32,BABA  180413P00180000
2485,20180301  19:26:15,BABA  180413P00182500
2486,20180302  15:52:32,BABA  180413P00185000
2487,20180302  18:36:01,BABA  180413P00187500
2488,20180306  16:17:01,BABA  180413P00190000
2489,20180305  14:59:37,BABA  180413P00192500
2490,20180302  14:46:53,BABA  180413P00195000
2491,20180305  15:00:18,BABA  180413P00197500
2492,20180305  14:56:54,BABA  180413P00200000
2493,20180306  15:42:05,BABA  180413P00202500
2494,20180306  19:47:52,BABA  180413P00205000
2495,20171122  16:00:00,BABA  180413P00207500
2496,20180302  20:31:03,BABA  180413P00210000
2497,20180306  16:08:15,BABA  180413P00212500
2498,20180309  16:28:47,BABA  180413P00215000
2499,20171122  16:00:00,BABA  180413P00217500
2500,20180306  15:27:57,BABA  180413P00220000
2501,20171122  16:00:00,BABA  180316C00146000
2502,20171122  16:00:00,BABA  180316C00147000
2503,20171122  16:00:00,BABA  180316C00148000
2504,20180305  16:07:33,BABA  180316C00149000
2505,20180305  16:07:34,BABA  180316C00152500
2506,20180306  20:44:46,BABA  180316P00146000
2507,20180305  15:42:06,BABA  180316P00147000
2508,20171122  16:00:00,BABA  180316P00148000
2509,20180305  14:57:10,BABA  180316P00149000
2510,20180307  15:08:53,BABA  180316P00152500
2511,20171122  16:00:00,BABA  180406C00135000
2512,20180308  20:06:21,BABA  180406C00140000
2513,20171122  16:00:00,BABA  180406C00145000
2514,20171122  16:00:00,BABA  180406P00135000
2515,20180312  19:43:00,BABA  180406P00140000
2516,20180305  16:05:17,BABA  180406P00145000
2517,20171122  16:00:00,BABA  180413C00135000
2518,20180305  20:43:07,BABA  180413C00140000
2519,20171122  16:00:00,BABA  180413C00145000
2520,20180305  18:23:27,BABA  180413C00225000
2521,20171122  16:00:00,BABA  180413P00135000
2522,20180305  17:19:16,BABA  180413P00140000
2523,20180308  17:50:30,BABA  180413P00145000
2524,20171122  16:00:00,BABA  180413P00225000
2525,20171122  16:00:00,BABA  180518C00115000
2526,20171122  16:00:00,BABA  180518C00120000
2527,20171122  16:00:00,BABA  180518C00125000
2528,20171122  16:00:00,BABA  180518C00130000
2529,20171122  16:00:00,BABA  180518C00135000
2530,20180306  15:23:00,BABA  180518C00140000
2531,20171122  16:00:00,BABA  180518P00115000
2532,20180312  19:28:15,BABA  180518P00120000
2533,20180308  17:53:35,BABA  180518P00125000
2534,20180305  17:54:41,BABA  180518P00130000
2535,20180305  20:29:25,BABA  180518P00135000
2536,20180305  14:50:09,BABA  180518P00140000
2537,20171122  16:00:00,BABA  181019C00105000
2538,20171122  16:00:00,BABA  181019C00095000
2539,20180312  19:32:08,BABA  181019P00105000
2540,20171122  16:00:00,BABA  181019P00095000
2541,20171122  16:00:00,BABA  180413C00222500
2542,20171122  16:00:00,BABA  180413P00222500
2543,20171122  16:00:00,BABA  180427C00152500
2544,20171122  16:00:00,BABA  180427C00155000
2545,20171122  16:00:00,BABA  180427C00157500
2546,20171122  16:00:00,BABA  180427C00160000
2547,20171122  16:00:00,BABA  180427C00162500
2548,20180312  14:48:43,BABA  180427C00165000
2549,20171122  16:00:00,BABA  180427C00167500
2550,20180313  19:41:43,BABA  180427C00170000
2551,20171122  16:00:00,BABA  180427C00172500
2552,20180312  16:19:56,BABA  180427C00175000
2553,20171122  16:00:00,BABA  180427C00177500
2554,20180308  19:16:15,BABA  180427C00180000
2555,20180312  13:39:12,BABA  180427C00182500
2556,20180308  17:30:29,BABA  180427C00185000
2557,20180308  15:20:52,BABA  180427C00187500
2558,20180308  14:40:22,BABA  180427C00190000
2559,20180309  15:50:07,BABA  180427C00192500
2560,20180309  18:26:54,BABA  180427C00195000
2561,20180309  19:43:32,BABA  180427C00197500
2562,20180309  15:15:12,BABA  180427C00200000
2563,20180312  13:44:12,BABA  180427C00202500
2564,20180308  20:12:21,BABA  180427C00205000
2565,20180309  20:37:09,BABA  180427C00207500
2566,20180308  16:15:25,BABA  180427C00210000
2567,20180312  13:34:16,BABA  180427C00212500
2568,20180313  14:42:00,BABA  180427C00215000
2569,20180309  14:50:44,BABA  180427C00217500
2570,20180312  16:11:52,BABA  180427C00220000
2571,20171122  16:00:00,BABA  180427C00222500
2572,20171122  16:00:00,BABA  180427P00152500
2573,20180312  14:24:16,BABA  180427P00155000
2574,20180312  14:19:20,BABA  180427P00157500
2575,20180309  20:50:04,BABA  180427P00160000
2576,20180313  18:52:15,BABA  180427P00162500
2577,20180308  15:02:34,BABA  180427P00165000
2578,20180308  16:51:08,BABA  180427P00167500
2579,20180308  15:02:34,BABA  180427P00170000
2580,20180309  18:55:51,BABA  180427P00172500
2581,20180309  17:30:02,BABA  180427P00175000
2582,20180309  14:50:44,BABA  180427P00177500
2583,20180308  19:50:36,BABA  180427P00180000
2584,20180312  13:43:38,BABA  180427P00182500
2585,20180309  14:31:59,BABA  180427P00185000
2586,20180309  16:09:58,BABA  180427P00187500
2587,20180308  17:36:05,BABA  180427P00190000
2588,20180312  13:56:34,BABA  180427P00192500
2589,20180309  14:31:48,BABA  180427P00195000
2590,20180313  17:44:59,BABA  180427P00197500
2591,20180309  20:17:20,BABA  180427P00200000
2592,20171122  16:00:00,BABA  180427P00202500
2593,20180309  14:52:06,BABA  180427P00205000
2594,20180312  13:30:24,BABA  180427P00207500
2595,20171122  16:00:00,BABA  180427P00210000
2596,20171122  16:00:00,BABA  180427P00212500
2597,20171122  16:00:00,BABA  180427P00215000
2598,20171122  16:00:00,BABA  180427P00217500
2599,20171122  16:00:00,BABA  180427P00220000
2600,20171122  16:00:00,BABA  180427P00222500
2601,20171122  16:00:00,BABA  180427C00145000
2602,20180313  19:43:06,BABA  180427C00150000
2603,20180312  19:18:38,BABA  180427C00225000
2604,20180312  18:19:10,BABA  180427C00230000
2605,20180312  14:50:17,BABA  180427C00235000
2606,20180312  14:50:53,BABA  180427C00240000
2607,20180313  13:52:39,BABA  180427P00145000
2608,20180312  18:22:37,BABA  180427P00150000
2609,20171122  16:00:00,BABA  180427P00225000
2610,20171122  16:00:00,BABA  180427P00230000
2611,20171122  16:00:00,BABA  180427P00235000
2612,20171122  16:00:00,BABA  180427P00240000
2613,20180312  19:02:52,BABA  181019C00280000
2614,20171122  16:00:00,BABA  181019P00280000
2615,20180221  18:55:34,AAPL  181019C00150000
2616,20180223  16:04:16,AAPL  181019C00155000
