,conId,symbol,secType,lastTradeDateOrContractMonth,strike,right,multiplier,exchange,primaryExchange,currency,localSymbol,tradingClass,includeExpired,secIdType,secId,comboLegsDescrip,comboLegs,underComp
747,306174399,AAPL,OPT,2018/3/29,175,P,100,SMART,,USD,AAPL  180329P00175000,AAPL,FALSE,,,,,
748,306174402,AAPL,OPT,2018/3/29,177.5,P,100,SMART,,USD,AAPL  180329P00177500,AAPL,FALSE,,,,,
749,306174407,AAPL,OPT,2018/3/29,180,P,100,SMART,,USD,AAPL  180329P00180000,AAPL,FALSE,,,,,
750,306174408,AAPL,OPT,2018/3/29,182.5,P,100,SMART,,USD,AAPL  180329P00182500,AAPL,FALSE,,,,,
751,306174413,AAPL,OPT,2018/3/29,185,P,100,SMART,,USD,AAPL  180329P00185000,AAPL,FALSE,,,,,
752,306174419,AAPL,OPT,2018/3/29,187.5,P,100,SMART,,USD,AAPL  180329P00187500,AAPL,FALSE,,,,,
753,306174422,AAPL,OPT,2018/3/29,190,P,100,SMART,,USD,AAPL  180329P00190000,AAPL,FALSE,,,,,
754,306174425,AAPL,OPT,2018/3/29,192.5,P,100,SMART,,USD,AAPL  180329P00192500,AAPL,FALSE,,,,,
882,307380942,AAPL,OPT,2018/10/19,105,C,100,SMART,,USD,AAPL  181019C00105000,AAPL,FALSE,,,,,
883,307380944,AAPL,OPT,2018/10/19,10,C,100,SMART,,USD,AAPL  181019C00010000,AAPL,FALSE,,,,,
884,307380949,AAPL,OPT,2018/10/19,110,C,100,SMART,,USD,AAPL  181019C00110000,AAPL,FALSE,,,,,
885,307380954,AAPL,OPT,2018/10/19,115,C,100,SMART,,USD,AAPL  181019C00115000,AAPL,FALSE,,,,,
886,307380969,AAPL,OPT,2018/10/19,130,C,100,SMART,,USD,AAPL  181019C00130000,AAPL,FALSE,,,,,
887,307380972,AAPL,OPT,2018/10/19,135,C,100,SMART,,USD,AAPL  181019C00135000,AAPL,FALSE,,,,,
888,307380978,AAPL,OPT,2018/10/19,140,C,100,SMART,,USD,AAPL  181019C00140000,AAPL,FALSE,,,,,
889,307380995,AAPL,OPT,2018/10/19,15,C,100,SMART,,USD,AAPL  181019C00015000,AAPL,FALSE,,,,,
890,307380998,AAPL,OPT,2018/10/19,160,C,100,SMART,,USD,AAPL  181019C00160000,AAPL,FALSE,,,,,
891,307381001,AAPL,OPT,2018/10/19,165,C,100,SMART,,USD,AAPL  181019C00165000,AAPL,FALSE,,,,,
892,307381004,AAPL,OPT,2018/10/19,17.5,C,100,SMART,,USD,AAPL  181019C00017500,AAPL,FALSE,,,,,
893,307381010,AAPL,OPT,2018/10/19,170,C,100,SMART,,USD,AAPL  181019C00170000,AAPL,FALSE,,,,,
894,307381015,AAPL,OPT,2018/10/19,175,C,100,SMART,,USD,AAPL  181019C00175000,AAPL,FALSE,,,,,
895,307381016,AAPL,OPT,2018/10/19,180,C,100,SMART,,USD,AAPL  181019C00180000,AAPL,FALSE,,,,,
896,307381021,AAPL,OPT,2018/10/19,185,C,100,SMART,,USD,AAPL  181019C00185000,AAPL,FALSE,,,,,
897,307381025,AAPL,OPT,2018/10/19,190,C,100,SMART,,USD,AAPL  181019C00190000,AAPL,FALSE,,,,,
898,307381028,AAPL,OPT,2018/10/19,195,C,100,SMART,,USD,AAPL  181019C00195000,AAPL,FALSE,,,,,
899,307381035,AAPL,OPT,2018/10/19,2.5,C,100,SMART,,USD,AAPL  181019C00002500,AAPL,FALSE,,,,,
900,307381038,AAPL,OPT,2018/10/19,200,C,100,SMART,,USD,AAPL  181019C00200000,AAPL,FALSE,,,,,
901,307381040,AAPL,OPT,2018/10/19,205,C,100,SMART,,USD,AAPL  181019C00205000,AAPL,FALSE,,,,,
902,307381045,AAPL,OPT,2018/10/19,20,C,100,SMART,,USD,AAPL  181019C00020000,AAPL,FALSE,,,,,
903,307381050,AAPL,OPT,2018/10/19,210,C,100,SMART,,USD,AAPL  181019C00210000,AAPL,FALSE,,,,,
904,307381055,AAPL,OPT,2018/10/19,215,C,100,SMART,,USD,AAPL  181019C00215000,AAPL,FALSE,,,,,
905,307381058,AAPL,OPT,2018/10/19,22.5,C,100,SMART,,USD,AAPL  181019C00022500,AAPL,FALSE,,,,,
906,307381063,AAPL,OPT,2018/10/19,220,C,100,SMART,,USD,AAPL  181019C00220000,AAPL,FALSE,,,,,
907,307381075,AAPL,OPT,2018/10/19,235,C,100,SMART,,USD,AAPL  181019C00235000,AAPL,FALSE,,,,,
908,307381078,AAPL,OPT,2018/10/19,240,C,100,SMART,,USD,AAPL  181019C00240000,AAPL,FALSE,,,,,
909,307381081,AAPL,OPT,2018/10/19,245,C,100,SMART,,USD,AAPL  181019C00245000,AAPL,FALSE,,,,,
910,307381084,AAPL,OPT,2018/10/19,250,C,100,SMART,,USD,AAPL  181019C00250000,AAPL,FALSE,,,,,
911,307381098,AAPL,OPT,2018/10/19,260,C,100,SMART,,USD,AAPL  181019C00260000,AAPL,FALSE,,,,,
912,307381103,AAPL,OPT,2018/10/19,265,C,100,SMART,,USD,AAPL  181019C00265000,AAPL,FALSE,,,,,
913,307381108,AAPL,OPT,2018/10/19,275,C,100,SMART,,USD,AAPL  181019C00275000,AAPL,FALSE,,,,,
914,307381121,AAPL,OPT,2018/10/19,290,C,100,SMART,,USD,AAPL  181019C00290000,AAPL,FALSE,,,,,
915,307381124,AAPL,OPT,2018/10/19,295,C,100,SMART,,USD,AAPL  181019C00295000,AAPL,FALSE,,,,,
916,307381131,AAPL,OPT,2018/10/19,300,C,100,SMART,,USD,AAPL  181019C00300000,AAPL,FALSE,,,,,
917,307381134,AAPL,OPT,2018/10/19,305,C,100,SMART,,USD,AAPL  181019C00305000,AAPL,FALSE,,,,,
918,307381136,AAPL,OPT,2018/10/19,30,C,100,SMART,,USD,AAPL  181019C00030000,AAPL,FALSE,,,,,
919,307381141,AAPL,OPT,2018/10/19,310,C,100,SMART,,USD,AAPL  181019C00310000,AAPL,FALSE,,,,,
920,307381146,AAPL,OPT,2018/10/19,315,C,100,SMART,,USD,AAPL  181019C00315000,AAPL,FALSE,,,,,
921,307381151,AAPL,OPT,2018/10/19,320,C,100,SMART,,USD,AAPL  181019C00320000,AAPL,FALSE,,,,,
922,307381155,AAPL,OPT,2018/10/19,325,C,100,SMART,,USD,AAPL  181019C00325000,AAPL,FALSE,,,,,
923,307381158,AAPL,OPT,2018/10/19,330,C,100,SMART,,USD,AAPL  181019C00330000,AAPL,FALSE,,,,,
924,307381161,AAPL,OPT,2018/10/19,335,C,100,SMART,,USD,AAPL  181019C00335000,AAPL,FALSE,,,,,
925,307381164,AAPL,OPT,2018/10/19,340,C,100,SMART,,USD,AAPL  181019C00340000,AAPL,FALSE,,,,,
926,307381170,AAPL,OPT,2018/10/19,35,C,100,SMART,,USD,AAPL  181019C00035000,AAPL,FALSE,,,,,
927,307381175,AAPL,OPT,2018/10/19,40,C,100,SMART,,USD,AAPL  181019C00040000,AAPL,FALSE,,,,,
928,307381176,AAPL,OPT,2018/10/19,45,C,100,SMART,,USD,AAPL  181019C00045000,AAPL,FALSE,,,,,
929,307381181,AAPL,OPT,2018/10/19,50,C,100,SMART,,USD,AAPL  181019C00050000,AAPL,FALSE,,,,,
930,307381184,AAPL,OPT,2018/10/19,55,C,100,SMART,,USD,AAPL  181019C00055000,AAPL,FALSE,,,,,
931,307381189,AAPL,OPT,2018/10/19,5,C,100,SMART,,USD,AAPL  181019C00005000,AAPL,FALSE,,,,,
932,307381194,AAPL,OPT,2018/10/19,60,C,100,SMART,,USD,AAPL  181019C00060000,AAPL,FALSE,,,,,
933,307381199,AAPL,OPT,2018/10/19,65,C,100,SMART,,USD,AAPL  181019C00065000,AAPL,FALSE,,,,,
934,307381201,AAPL,OPT,2018/10/19,7.5,C,100,SMART,,USD,AAPL  181019C00007500,AAPL,FALSE,,,,,
935,307381204,AAPL,OPT,2018/10/19,70,C,100,SMART,,USD,AAPL  181019C00070000,AAPL,FALSE,,,,,
936,307381211,AAPL,OPT,2018/10/19,75,C,100,SMART,,USD,AAPL  181019C00075000,AAPL,FALSE,,,,,
937,307381214,AAPL,OPT,2018/10/19,80,C,100,SMART,,USD,AAPL  181019C00080000,AAPL,FALSE,,,,,
938,307381218,AAPL,OPT,2018/10/19,85,C,100,SMART,,USD,AAPL  181019C00085000,AAPL,FALSE,,,,,
939,307381223,AAPL,OPT,2018/10/19,90,C,100,SMART,,USD,AAPL  181019C00090000,AAPL,FALSE,,,,,
940,307381224,AAPL,OPT,2018/10/19,95,C,100,SMART,,USD,AAPL  181019C00095000,AAPL,FALSE,,,,,
941,307381229,AAPL,OPT,2018/10/19,100,P,100,SMART,,USD,AAPL  181019P00100000,AAPL,FALSE,,,,,
942,307381235,AAPL,OPT,2018/10/19,105,P,100,SMART,,USD,AAPL  181019P00105000,AAPL,FALSE,,,,,
943,307381238,AAPL,OPT,2018/10/19,10,P,100,SMART,,USD,AAPL  181019P00010000,AAPL,FALSE,,,,,
944,307381241,AAPL,OPT,2018/10/19,110,P,100,SMART,,USD,AAPL  181019P00110000,AAPL,FALSE,,,,,
945,307381244,AAPL,OPT,2018/10/19,115,P,100,SMART,,USD,AAPL  181019P00115000,AAPL,FALSE,,,,,
946,307381249,AAPL,OPT,2018/10/19,12.5,P,100,SMART,,USD,AAPL  181019P00012500,AAPL,FALSE,,,,,
947,307381252,AAPL,OPT,2018/10/19,120,P,100,SMART,,USD,AAPL  181019P00120000,AAPL,FALSE,,,,,
948,307381259,AAPL,OPT,2018/10/19,125,P,100,SMART,,USD,AAPL  181019P00125000,AAPL,FALSE,,,,,
949,307381262,AAPL,OPT,2018/10/19,130,P,100,SMART,,USD,AAPL  181019P00130000,AAPL,FALSE,,,,,
950,307381269,AAPL,OPT,2018/10/19,140,P,100,SMART,,USD,AAPL  181019P00140000,AAPL,FALSE,,,,,
951,307381274,AAPL,OPT,2018/10/19,145,P,100,SMART,,USD,AAPL  181019P00145000,AAPL,FALSE,,,,,
952,307381283,AAPL,OPT,2018/10/19,155,P,100,SMART,,USD,AAPL  181019P00155000,AAPL,FALSE,,,,,
953,307381286,AAPL,OPT,2018/10/19,15,P,100,SMART,,USD,AAPL  181019P00015000,AAPL,FALSE,,,,,
954,307381292,AAPL,OPT,2018/10/19,165,P,100,SMART,,USD,AAPL  181019P00165000,AAPL,FALSE,,,,,
955,307381298,AAPL,OPT,2018/10/19,17.5,P,100,SMART,,USD,AAPL  181019P00017500,AAPL,FALSE,,,,,
956,307381303,AAPL,OPT,2018/10/19,170,P,100,SMART,,USD,AAPL  181019P00170000,AAPL,FALSE,,,,,
957,307381317,AAPL,OPT,2018/10/19,190,P,100,SMART,,USD,AAPL  181019P00190000,AAPL,FALSE,,,,,
958,307381322,AAPL,OPT,2018/10/19,195,P,100,SMART,,USD,AAPL  181019P00195000,AAPL,FALSE,,,,,
959,307381329,AAPL,OPT,2018/10/19,200,P,100,SMART,,USD,AAPL  181019P00200000,AAPL,FALSE,,,,,
960,307381342,AAPL,OPT,2018/10/19,210,P,100,SMART,,USD,AAPL  181019P00210000,AAPL,FALSE,,,,,
961,307381352,AAPL,OPT,2018/10/19,220,P,100,SMART,,USD,AAPL  181019P00220000,AAPL,FALSE,,,,,
962,307381357,AAPL,OPT,2018/10/19,225,P,100,SMART,,USD,AAPL  181019P00225000,AAPL,FALSE,,,,,
963,307381363,AAPL,OPT,2018/10/19,230,P,100,SMART,,USD,AAPL  181019P00230000,AAPL,FALSE,,,,,
964,307381366,AAPL,OPT,2018/10/19,235,P,100,SMART,,USD,AAPL  181019P00235000,AAPL,FALSE,,,,,
965,307381372,AAPL,OPT,2018/10/19,245,P,100,SMART,,USD,AAPL  181019P00245000,AAPL,FALSE,,,,,
966,307381379,AAPL,OPT,2018/10/19,250,P,100,SMART,,USD,AAPL  181019P00250000,AAPL,FALSE,,,,,
967,307381382,AAPL,OPT,2018/10/19,255,P,100,SMART,,USD,AAPL  181019P00255000,AAPL,FALSE,,,,,
968,307381385,AAPL,OPT,2018/10/19,25,P,100,SMART,,USD,AAPL  181019P00025000,AAPL,FALSE,,,,,
969,307381394,AAPL,OPT,2018/10/19,265,P,100,SMART,,USD,AAPL  181019P00265000,AAPL,FALSE,,,,,
970,307381409,AAPL,OPT,2018/10/19,285,P,100,SMART,,USD,AAPL  181019P00285000,AAPL,FALSE,,,,,
971,307381412,AAPL,OPT,2018/10/19,290,P,100,SMART,,USD,AAPL  181019P00290000,AAPL,FALSE,,,,,
972,307381419,AAPL,OPT,2018/10/19,295,P,100,SMART,,USD,AAPL  181019P00295000,AAPL,FALSE,,,,,
973,307381429,AAPL,OPT,2018/10/19,30,P,100,SMART,,USD,AAPL  181019P00030000,AAPL,FALSE,,,,,
974,307381447,AAPL,OPT,2018/10/19,325,P,100,SMART,,USD,AAPL  181019P00325000,AAPL,FALSE,,,,,
975,307381448,AAPL,OPT,2018/10/19,330,P,100,SMART,,USD,AAPL  181019P00330000,AAPL,FALSE,,,,,
976,307381453,AAPL,OPT,2018/10/19,335,P,100,SMART,,USD,AAPL  181019P00335000,AAPL,FALSE,,,,,
977,307381462,AAPL,OPT,2018/10/19,35,P,100,SMART,,USD,AAPL  181019P00035000,AAPL,FALSE,,,,,
978,307381472,AAPL,OPT,2018/10/19,50,P,100,SMART,,USD,AAPL  181019P00050000,AAPL,FALSE,,,,,
979,307381477,AAPL,OPT,2018/10/19,55,P,100,SMART,,USD,AAPL  181019P00055000,AAPL,FALSE,,,,,
980,307381487,AAPL,OPT,2018/10/19,60,P,100,SMART,,USD,AAPL  181019P00060000,AAPL,FALSE,,,,,
981,307381489,AAPL,OPT,2018/10/19,65,P,100,SMART,,USD,AAPL  181019P00065000,AAPL,FALSE,,,,,
982,307381499,AAPL,OPT,2018/10/19,70,P,100,SMART,,USD,AAPL  181019P00070000,AAPL,FALSE,,,,,
983,307381502,AAPL,OPT,2018/10/19,75,P,100,SMART,,USD,AAPL  181019P00075000,AAPL,FALSE,,,,,
984,307381504,AAPL,OPT,2018/10/19,80,P,100,SMART,,USD,AAPL  181019P00080000,AAPL,FALSE,,,,,
985,307381509,AAPL,OPT,2018/10/19,85,P,100,SMART,,USD,AAPL  181019P00085000,AAPL,FALSE,,,,,
986,307381514,AAPL,OPT,2018/10/19,90,P,100,SMART,,USD,AAPL  181019P00090000,AAPL,FALSE,,,,,
987,307381519,AAPL,OPT,2018/10/19,95,P,100,SMART,,USD,AAPL  181019P00095000,AAPL,FALSE,,,,,
755,306174428,AAPL,OPT,2018/3/29,195,P,100,SMART,,USD,AAPL  180329P00195000,AAPL,FALSE,,,,,
774,306631118,AAPL,OPT,2018/3/29,115,C,100,SMART,,USD,AAPL  180329C00115000,AAPL,FALSE,,,,,
775,306631120,AAPL,OPT,2018/3/29,120,C,100,SMART,,USD,AAPL  180329C00120000,AAPL,FALSE,,,,,
776,306631125,AAPL,OPT,2018/3/29,125,C,100,SMART,,USD,AAPL  180329C00125000,AAPL,FALSE,,,,,
777,306631130,AAPL,OPT,2018/3/29,130,C,100,SMART,,USD,AAPL  180329C00130000,AAPL,FALSE,,,,,
778,306631135,AAPL,OPT,2018/3/29,135,C,100,SMART,,USD,AAPL  180329C00135000,AAPL,FALSE,,,,,
779,306631139,AAPL,OPT,2018/3/29,115,P,100,SMART,,USD,AAPL  180329P00115000,AAPL,FALSE,,,,,
780,306631142,AAPL,OPT,2018/3/29,120,P,100,SMART,,USD,AAPL  180329P00120000,AAPL,FALSE,,,,,
781,306631145,AAPL,OPT,2018/3/29,125,P,100,SMART,,USD,AAPL  180329P00125000,AAPL,FALSE,,,,,
782,306631148,AAPL,OPT,2018/3/29,130,P,100,SMART,,USD,AAPL  180329P00130000,AAPL,FALSE,,,,,
783,306631154,AAPL,OPT,2018/3/29,135,P,100,SMART,,USD,AAPL  180329P00135000,AAPL,FALSE,,,,,
852,307174920,AAPL,OPT,2018/3/29,200,P,100,SMART,,USD,AAPL  180329P00200000,AAPL,FALSE,,,,,
1107,308900506,AAPL,OPT,2018/3/29,202.5,C,100,SMART,,USD,AAPL  180329C00202500,AAPL,FALSE,,,,,
1235,309317084,AAPL,OPT,2018/3/29,205,C,100,SMART,,USD,AAPL  180329C00205000,AAPL,FALSE,,,,,
1236,309317088,AAPL,OPT,2018/3/29,205,P,100,SMART,,USD,AAPL  180329P00205000,AAPL,FALSE,,,,,
1490,306174219,AAPL,OPT,2018/3/29,144,C,100,SMART,,USD,AAPL  180329C00144000,AAPL,FALSE,,,,,
1491,306174243,AAPL,OPT,2018/3/29,150,C,100,SMART,,USD,AAPL  180329C00150000,AAPL,FALSE,,,,,
1492,306174246,AAPL,OPT,2018/3/29,152.5,C,100,SMART,,USD,AAPL  180329C00152500,AAPL,FALSE,,,,,
1493,306174249,AAPL,OPT,2018/3/29,155,C,100,SMART,,USD,AAPL  180329C00155000,AAPL,FALSE,,,,,
1494,306174252,AAPL,OPT,2018/3/29,157.5,C,100,SMART,,USD,AAPL  180329C00157500,AAPL,FALSE,,,,,
1495,306174258,AAPL,OPT,2018/3/29,160,C,100,SMART,,USD,AAPL  180329C00160000,AAPL,FALSE,,,,,
1516,307174919,AAPL,OPT,2018/3/29,200,C,100,SMART,,USD,AAPL  180329C00200000,AAPL,FALSE,,,,,
1593,308900491,AAPL,OPT,2018/3/29,197.5,C,100,SMART,,USD,AAPL  180329C00197500,AAPL,FALSE,,,,,
1594,308900511,AAPL,OPT,2018/3/29,197.5,P,100,SMART,,USD,AAPL  180329P00197500,AAPL,FALSE,,,,,
1595,308900518,AAPL,OPT,2018/3/29,202.5,P,100,SMART,,USD,AAPL  180329P00202500,AAPL,FALSE,,,,,
990,308254454,AAPL,OPT,2018/4/6,145,C,100,SMART,,USD,AAPL  180406C00145000,AAPL,FALSE,,,,,
991,308254457,AAPL,OPT,2018/4/6,146,C,100,SMART,,USD,AAPL  180406C00146000,AAPL,FALSE,,,,,
992,308254466,AAPL,OPT,2018/4/6,147,C,100,SMART,,USD,AAPL  180406C00147000,AAPL,FALSE,,,,,
993,308254471,AAPL,OPT,2018/4/6,148,C,100,SMART,,USD,AAPL  180406C00148000,AAPL,FALSE,,,,,
994,308254477,AAPL,OPT,2018/4/6,149,C,100,SMART,,USD,AAPL  180406C00149000,AAPL,FALSE,,,,,
995,308254483,AAPL,OPT,2018/4/6,150,C,100,SMART,,USD,AAPL  180406C00150000,AAPL,FALSE,,,,,
996,308254486,AAPL,OPT,2018/4/6,152.5,C,100,SMART,,USD,AAPL  180406C00152500,AAPL,FALSE,,,,,
997,308254489,AAPL,OPT,2018/4/6,155,C,100,SMART,,USD,AAPL  180406C00155000,AAPL,FALSE,,,,,
998,308254492,AAPL,OPT,2018/4/6,157.5,C,100,SMART,,USD,AAPL  180406C00157500,AAPL,FALSE,,,,,
999,308254496,AAPL,OPT,2018/4/6,160,C,100,SMART,,USD,AAPL  180406C00160000,AAPL,FALSE,,,,,
1000,308254506,AAPL,OPT,2018/4/6,162.5,C,100,SMART,,USD,AAPL  180406C00162500,AAPL,FALSE,,,,,
1001,308254511,AAPL,OPT,2018/4/6,165,C,100,SMART,,USD,AAPL  180406C00165000,AAPL,FALSE,,,,,
1002,308254513,AAPL,OPT,2018/4/6,167.5,C,100,SMART,,USD,AAPL  180406C00167500,AAPL,FALSE,,,,,
1003,308254516,AAPL,OPT,2018/4/6,170,C,100,SMART,,USD,AAPL  180406C00170000,AAPL,FALSE,,,,,
1004,308254523,AAPL,OPT,2018/4/6,172.5,C,100,SMART,,USD,AAPL  180406C00172500,AAPL,FALSE,,,,,
1005,308254534,AAPL,OPT,2018/4/6,177.5,C,100,SMART,,USD,AAPL  180406C00177500,AAPL,FALSE,,,,,
1006,308254537,AAPL,OPT,2018/4/6,180,C,100,SMART,,USD,AAPL  180406C00180000,AAPL,FALSE,,,,,
1007,308254540,AAPL,OPT,2018/4/6,182.5,C,100,SMART,,USD,AAPL  180406C00182500,AAPL,FALSE,,,,,
1008,308254546,AAPL,OPT,2018/4/6,185,C,100,SMART,,USD,AAPL  180406C00185000,AAPL,FALSE,,,,,
1009,308254557,AAPL,OPT,2018/4/6,190,C,100,SMART,,USD,AAPL  180406C00190000,AAPL,FALSE,,,,,
1010,308254561,AAPL,OPT,2018/4/6,192.5,C,100,SMART,,USD,AAPL  180406C00192500,AAPL,FALSE,,,,,
1011,308254564,AAPL,OPT,2018/4/6,195,C,100,SMART,,USD,AAPL  180406C00195000,AAPL,FALSE,,,,,
1012,308254571,AAPL,OPT,2018/4/6,197.5,C,100,SMART,,USD,AAPL  180406C00197500,AAPL,FALSE,,,,,
1013,308254576,AAPL,OPT,2018/4/6,200,C,100,SMART,,USD,AAPL  180406C00200000,AAPL,FALSE,,,,,
1014,308254592,AAPL,OPT,2018/4/6,207.5,C,100,SMART,,USD,AAPL  180406C00207500,AAPL,FALSE,,,,,
1015,308254597,AAPL,OPT,2018/4/6,145,P,100,SMART,,USD,AAPL  180406P00145000,AAPL,FALSE,,,,,
1016,308254602,AAPL,OPT,2018/4/6,146,P,100,SMART,,USD,AAPL  180406P00146000,AAPL,FALSE,,,,,
1017,308254609,AAPL,OPT,2018/4/6,147,P,100,SMART,,USD,AAPL  180406P00147000,AAPL,FALSE,,,,,
1041,308586759,AAPL,OPT,2019/6/21,100,C,100,SMART,,USD,AAPL  190621C00100000,AAPL,FALSE,,,,,
1042,308586760,AAPL,OPT,2019/6/21,105,C,100,SMART,,USD,AAPL  190621C00105000,AAPL,FALSE,,,,,
1043,308586765,AAPL,OPT,2019/6/21,110,C,100,SMART,,USD,AAPL  190621C00110000,AAPL,FALSE,,,,,
1044,308586771,AAPL,OPT,2019/6/21,115,C,100,SMART,,USD,AAPL  190621C00115000,AAPL,FALSE,,,,,
1045,308586774,AAPL,OPT,2019/6/21,120,C,100,SMART,,USD,AAPL  190621C00120000,AAPL,FALSE,,,,,
1046,308586777,AAPL,OPT,2019/6/21,125,C,100,SMART,,USD,AAPL  190621C00125000,AAPL,FALSE,,,,,
1047,308586780,AAPL,OPT,2019/6/21,130,C,100,SMART,,USD,AAPL  190621C00130000,AAPL,FALSE,,,,,
1048,308586784,AAPL,OPT,2019/6/21,135,C,100,SMART,,USD,AAPL  190621C00135000,AAPL,FALSE,,,,,
1049,308586789,AAPL,OPT,2019/6/21,140,C,100,SMART,,USD,AAPL  190621C00140000,AAPL,FALSE,,,,,
1050,308586794,AAPL,OPT,2019/6/21,145,C,100,SMART,,USD,AAPL  190621C00145000,AAPL,FALSE,,,,,
1051,308586799,AAPL,OPT,2019/6/21,150,C,100,SMART,,USD,AAPL  190621C00150000,AAPL,FALSE,,,,,
1052,308586801,AAPL,OPT,2019/6/21,155,C,100,SMART,,USD,AAPL  190621C00155000,AAPL,FALSE,,,,,
1053,308586804,AAPL,OPT,2019/6/21,160,C,100,SMART,,USD,AAPL  190621C00160000,AAPL,FALSE,,,,,
1054,308586811,AAPL,OPT,2019/6/21,165,C,100,SMART,,USD,AAPL  190621C00165000,AAPL,FALSE,,,,,
1055,308586814,AAPL,OPT,2019/6/21,170,C,100,SMART,,USD,AAPL  190621C00170000,AAPL,FALSE,,,,,
1056,308586819,AAPL,OPT,2019/6/21,175,C,100,SMART,,USD,AAPL  190621C00175000,AAPL,FALSE,,,,,
1057,308586834,AAPL,OPT,2019/6/21,195,C,100,SMART,,USD,AAPL  190621C00195000,AAPL,FALSE,,,,,
1058,308586840,AAPL,OPT,2019/6/21,205,C,100,SMART,,USD,AAPL  190621C00205000,AAPL,FALSE,,,,,
1059,308586845,AAPL,OPT,2019/6/21,210,C,100,SMART,,USD,AAPL  190621C00210000,AAPL,FALSE,,,,,
1060,308586849,AAPL,OPT,2019/6/21,215,C,100,SMART,,USD,AAPL  190621C00215000,AAPL,FALSE,,,,,
1061,308586852,AAPL,OPT,2019/6/21,220,C,100,SMART,,USD,AAPL  190621C00220000,AAPL,FALSE,,,,,
1062,308586859,AAPL,OPT,2019/6/21,225,C,100,SMART,,USD,AAPL  190621C00225000,AAPL,FALSE,,,,,
1063,308586864,AAPL,OPT,2019/6/21,235,C,100,SMART,,USD,AAPL  190621C00235000,AAPL,FALSE,,,,,
1064,308586869,AAPL,OPT,2019/6/21,240,C,100,SMART,,USD,AAPL  190621C00240000,AAPL,FALSE,,,,,
1065,308586880,AAPL,OPT,2019/6/21,255,C,100,SMART,,USD,AAPL  190621C00255000,AAPL,FALSE,,,,,
1066,308586885,AAPL,OPT,2019/6/21,260,C,100,SMART,,USD,AAPL  190621C00260000,AAPL,FALSE,,,,,
1067,308586890,AAPL,OPT,2019/6/21,265,C,100,SMART,,USD,AAPL  190621C00265000,AAPL,FALSE,,,,,
1068,308586895,AAPL,OPT,2019/6/21,270,C,100,SMART,,USD,AAPL  190621C00270000,AAPL,FALSE,,,,,
1069,308586897,AAPL,OPT,2019/6/21,275,C,100,SMART,,USD,AAPL  190621C00275000,AAPL,FALSE,,,,,
1070,308586900,AAPL,OPT,2019/6/21,280,C,100,SMART,,USD,AAPL  190621C00280000,AAPL,FALSE,,,,,
1071,308586907,AAPL,OPT,2019/6/21,285,C,100,SMART,,USD,AAPL  190621C00285000,AAPL,FALSE,,,,,
1072,308586910,AAPL,OPT,2019/6/21,290,C,100,SMART,,USD,AAPL  190621C00290000,AAPL,FALSE,,,,,
1073,308586914,AAPL,OPT,2019/6/21,295,C,100,SMART,,USD,AAPL  190621C00295000,AAPL,FALSE,,,,,
1074,308586919,AAPL,OPT,2019/6/21,300,C,100,SMART,,USD,AAPL  190621C00300000,AAPL,FALSE,,,,,
1075,308586920,AAPL,OPT,2019/6/21,100,P,100,SMART,,USD,AAPL  190621P00100000,AAPL,FALSE,,,,,
1076,308586925,AAPL,OPT,2019/6/21,105,P,100,SMART,,USD,AAPL  190621P00105000,AAPL,FALSE,,,,,
1077,308586931,AAPL,OPT,2019/6/21,110,P,100,SMART,,USD,AAPL  190621P00110000,AAPL,FALSE,,,,,
1078,308586934,AAPL,OPT,2019/6/21,115,P,100,SMART,,USD,AAPL  190621P00115000,AAPL,FALSE,,,,,
1079,308586937,AAPL,OPT,2019/6/21,120,P,100,SMART,,USD,AAPL  190621P00120000,AAPL,FALSE,,,,,
1080,308586940,AAPL,OPT,2019/6/21,125,P,100,SMART,,USD,AAPL  190621P00125000,AAPL,FALSE,,,,,
1081,308586945,AAPL,OPT,2019/6/21,130,P,100,SMART,,USD,AAPL  190621P00130000,AAPL,FALSE,,,,,
1082,308586948,AAPL,OPT,2019/6/21,135,P,100,SMART,,USD,AAPL  190621P00135000,AAPL,FALSE,,,,,
1083,308586955,AAPL,OPT,2019/6/21,140,P,100,SMART,,USD,AAPL  190621P00140000,AAPL,FALSE,,,,,
1084,308586958,AAPL,OPT,2019/6/21,145,P,100,SMART,,USD,AAPL  190621P00145000,AAPL,FALSE,,,,,
1085,308586960,AAPL,OPT,2019/6/21,150,P,100,SMART,,USD,AAPL  190621P00150000,AAPL,FALSE,,,,,
1086,308586965,AAPL,OPT,2019/6/21,155,P,100,SMART,,USD,AAPL  190621P00155000,AAPL,FALSE,,,,,
1087,308586970,AAPL,OPT,2019/6/21,160,P,100,SMART,,USD,AAPL  190621P00160000,AAPL,FALSE,,,,,
1088,308586975,AAPL,OPT,2019/6/21,165,P,100,SMART,,USD,AAPL  190621P00165000,AAPL,FALSE,,,,,
1089,308586979,AAPL,OPT,2019/6/21,170,P,100,SMART,,USD,AAPL  190621P00170000,AAPL,FALSE,,,,,
1090,308586982,AAPL,OPT,2019/6/21,175,P,100,SMART,,USD,AAPL  190621P00175000,AAPL,FALSE,,,,,
1091,308586985,AAPL,OPT,2019/6/21,180,P,100,SMART,,USD,AAPL  190621P00180000,AAPL,FALSE,,,,,
